text,label,score,source_url,char_len,word_len
MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission for members is free as a benefit.,EVENT,2,https://mariettacobbartmuseum.org/event/1858,210,37
Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live,EVENT,0,https://mariettacobbartmuseum.org/event/1858,66,10
"Details Date: June 28 Time: 6:00 pm - 8:00 pm Event Category: Opening Night Website: https://mariettacobbartmuseum.org/opening-night-receptions Venue Marietta Cobb Museum of Art 30 Atlanta Street, SE Marietta , 30060 United States Phone 770-528-1444",EVENT,3,https://mariettacobbartmuseum.org/event/1858,249,33
Details Date: June 28 Time: 6:00 pm - 8:00 pm Event Category: Opening Night Website: https://mariettacobbartmuseum.org/opening-night-receptions,EVENT,2,https://mariettacobbartmuseum.org/event/1858,143,16
"Venue Marietta Cobb Museum of Art 30 Atlanta Street, SE Marietta , 30060 United States Phone 770-528-1444",EVENT,1,https://mariettacobbartmuseum.org/event/1858,105,17
"Diamond D Dog Fest October 11, 2025 10:00 am - 3:00 pm LEARN MORE",EVENT,3,https://www.diamonddranchinc.com/events/,65,14
"Diamonds in the Rust Fall Market 2025 November 21, 2025 10:00 am - 4:00 pm LEARN MORE",EVENT,3,https://www.diamonddranchinc.com/events/,85,17
"Skip to content $ 0.00 0 Cart BOOK NOW BOOK NOW $ 0.00 0 Cart Upcoming Events Diamond D Dog Fest October 11, 2025 10:00 am - 3:00 pm LEARN MORE Diamonds in the Rust Fall Market 2025 November 21, 2025 10:00 am - 4:00 pm LEARN MORE NEWSLETTER Want to be the first to know about it all? Subscribe to our newsletter below for exclusive promos, early ticket sales & more! * indicates required Email Address * Email Us Call Us Account 5903-1Solomon Rd. Jax, FL 32234 9 AM – 4 PM, Closed Monday and Sunday DIAMOND D RANCH. © 2024 All rights reserved SITE DESIGN BY SHANNON WERLING Events Services Educational Field Trips Horse Camps Horseback Riding Gallery Venue/Event Rentals Weddings Birthday Parties Corporate Events Special Events Family packages Off-Ranch Options Shop Diamond D Beef Contact SUMMER HORSE CAMP Hurry! Summer Horse Camp Is Almost Full! Give your child the summer of a lifetime; full of unforgettable memories, new friends, and nonstop fun! 🐎🎉 Register now to secure your spot! REGISTER NOW!",EVENT,3,https://www.diamonddranchinc.com/events/,1004,174
"upcoming event Diamond D Dog Fest October 11, 2025 10:00 am - 3:00 pm 2-day dog festival with music, vendors, photography and more! LEARN MORE",EVENT,4,https://www.diamonddranchinc.com/,142,25
"Diamonds in the Rust Fall Market 2025 November 21, 2025 - November 23, 2025",EVENT,2,https://www.diamonddranchinc.com/,75,14
"We provide original interviews and reviews of the people, places, and events that make up San Diego’s thriving arts and culture community, as well as curated snapshots of the week’s best, most inspiring and unique cultural and culinary events.",NON-EVENT,0,https://vanguardculture.com/arts-culture-in-the-time-of-covid-19-a-resource-guide-for-creative-professionals-and-those-in-need-of-inspiration/,243,39
"January 28, 2018 October 19, 2024 Categories: About , Foodie Events , The Foodie Soirée , The FORUM , Vanguard Culture Events Tags: Community Event , Culture , Foodie events , Live Music ABOUT: The Foodie Soirée San Diego’s foodie culture is as vibrant and diverse as its people. Since 2011 Vanguard Culture has been hosting Foodie Soirées in celebration of delicious food and creative people. Our guest... Read more",EVENT,3,https://vanguardculture.com/category/the-foodie-soiree/,416,70
"March 28, 2017 September 12, 2020 Categories: 2017 Season INSPIRE , The Foodie Soirée , Vanguard Culture Events Tags: Art Exhibit , Award Ceremony , Beauty , Community Event , Culture , Dance , Discussion , Donation , Fashion , Festival , Foodie events , Live Music , Live theatre , Performance , Poetry , San Diego , San Diego Events , The Foodie Soiree , Visual Arts 2017 Season: The Foodie Soiree Read more",EVENT,3,https://vanguardculture.com/category/the-foodie-soiree/,409,75
"March 27, 2017 October 19, 2024 Categories: 2017 Season INSPIRE , The Foodie Soirée , Vanguard Culture Events 2017 Extra-Ordinary Collusion: FOODIE MASHUP This event is now SOLD OUT. Please don’t show up without a ticket. Capacity is limited and we will not be able to accommodate you. Thanks for your understanding. We... Read more",EVENT,2,https://vanguardculture.com/category/the-foodie-soiree/,332,55
"March 26, 2017 October 19, 2024 Categories: 2017 Season INSPIRE , The Foodie Soirée , Vanguard Culture Events 2017 Weather on Steroids. Foodie Mashup Read more",EVENT,2,https://vanguardculture.com/category/the-foodie-soiree/,159,26
"January 29, 2017 September 12, 2020 Categories: 2017 Season INSPIRE , The Foodie Soirée , Vanguard Culture Events Tags: Arts for Learning San Diego , Chef Daniella de la Puente , Chef Danna Flores , Chef Felipe Lopez-Torres , Chef Javier Rubio , Chef Manuel Julia , Gill Sotu , The Foodie Soiree 2017 The Foodie Soirée Read more",EVENT,2,https://vanguardculture.com/category/the-foodie-soiree/,328,59
"October 31, 2016 October 19, 2024 Categories: 2016 Season INTUITION , The Foodie Soirée , Vanguard Culture Events 2016 Foodie Intuition: A Visual & Culinary Exploration of the Senses An amazing evening of visual, performing and culinary delights. Six chefs were tasked with presenting delicious samplings inspired by six of San Diego’s most notable visual artists. Featuring live performances... Read more",EVENT,3,https://vanguardculture.com/category/the-foodie-soiree/,405,61
"October 1, 2024 October 28, 2024 Categories: Job Openings , Opportunities , Vanguard Culture Events VOLUNTEERING WITH VANGUARD CULTURE If you are a creative person or supporter of the arts interested in getting involved, we’d love to meet you! Vanguard Culture events are different. We don’t just throw parties... Read more",EVENT,2,https://vanguardculture.com/category/about/opportunities/job-openings/,323,51
"Skip to navigation Skip to content Navigation About About Us Meet the Team Cultural Partners Read What People Are Saying About Our Impact Press Room National Geographic Coverage of Vanguard Culture! Our Programs 2025 Season The FORUM – Professional Development for Creatives Streaming Content An Artist @ the Table series The Foodie Soirée – Creative Industry Mixers Arts Coverage San Diego’s Most Unique Arts Calendar Subscribe to Vanguard Culture WEEKLY THE BUZZ THE DISH ART ‘SEEN’ POETIC LICENSE Opportunities JOB OPENINGS VOLUNTEERING Resource Guide for Creatives Vanguard MERCH Reach Our Audience! ADVERTISE with Us! Submit Your Unique Event to Our Newsletter! SPONSOR A VANGUARD CULTURE PROGRAM DONATE Home / About / Opportunities / Job Openings / VOLUNTEERING WITH VANGUARD CULTURE Blog October 1, 2024 October 28, 2024 Categories: Job Openings , Opportunities , Vanguard Culture Events VOLUNTEERING WITH VANGUARD CULTURE If you are a creative person or supporter of the arts interested in getting involved, we’d love to meet you! Vanguard Culture events are different. We don’t just throw parties or host art shows. We produce innovative visual, performing, and culinary arts experiences that respond to the changes and challenges of our contemporary world. Our events provide opportunities for guests to connect in meaningful ways and be inspired by the visionary artists who participate in our programming. Our programmatic partnerships with some of San Diego’s most innovative arts organizations will leave you feeling that you’ve experienced something truly special that cannot be replicated. Be part of somethings special… Sharing is Caring: Vanguard Culture Vanguard Culture is an online media entity designed for culturally savvy, socially conscious individuals. 

We provide original interviews and reviews of the people, places, and events that make up San Diego’s thriving arts and culture community, as well as curated snapshots of the week’s best, most inspiring and unique cultural and culinary events. 

We believe in making a difference in the world, supporting San Diego’s vibrant visual and performing arts community and bringing awareness to important social and community causes. Post navigation ← CULTURAL CORRESPONDENTS Culinary Team → Search Search for: Support Our Sponsors Support The Arts 126% funded $ Donation Amount: $50.00 (click box below to make monthly) $600.00 Director's Circle Custom Amount Make this donation monthly Select Payment Method PayPal Offline Donation Personal Info First Name * Last Name * Email Address * Create an account Donation Total: $50.00 One Time Donate Today Connect with us Instagram: @VanguardCulture Email: [email protected] Facebook: @CulturallySavvy VANGUARD CULTURE is an inclusive 501(c)3 nonprofit arts magazine dedicated to advancing San Diego’s creative workforce. We provide award-winning arts journalism, cutting edge events, and professional development that create arts jobs, bring diverse communities together and inspire collaboration among industry professionals from the visual, performing, and culinary arts. Copyright 2012 - 2025 Vanguard Culture Award-winning Design, Hosting and Maintenance by Press Wizards WordPress Services Advertise On Our Site",EVENT,2,https://vanguardculture.com/volunteering-with-vanguard-culture/,3237,476
"October 1, 2024 October 28, 2024 Categories: Job Openings , Opportunities , Vanguard Culture Events VOLUNTEERING WITH VANGUARD CULTURE If you are a creative person or supporter of the arts interested in getting involved, we’d love to meet you! Vanguard Culture events are different. We don’t just throw parties or host art shows. We produce innovative visual, performing, and culinary arts experiences that respond to the changes and challenges of our contemporary world. Our events provide opportunities for guests to connect in meaningful ways and be inspired by the visionary artists who participate in our programming. Our programmatic partnerships with some of San Diego’s most innovative arts organizations will leave you feeling that you’ve experienced something truly special that cannot be replicated. Be part of somethings special… Sharing is Caring:",EVENT,2,https://vanguardculture.com/volunteering-with-vanguard-culture/,860,130
Google Calendar iCalendar Outlook 365 Outlook Live Export .ics file Export Outlook .ics file,EVENT,0,https://vanguardculture.com/events-calendar/,92,14
"Skip to navigation Skip to content Navigation About About Us Meet the Team Cultural Partners Read What People Are Saying About Our Impact Press Room National Geographic Coverage of Vanguard Culture! Our Programs 2025 Season The FORUM – Professional Development for Creatives Streaming Content An Artist @ the Table series The Foodie Soirée – Creative Industry Mixers Arts Coverage San Diego’s Most Unique Arts Calendar Subscribe to Vanguard Culture WEEKLY THE BUZZ THE DISH ART ‘SEEN’ POETIC LICENSE Opportunities JOB OPENINGS VOLUNTEERING Resource Guide for Creatives Vanguard MERCH Reach Our Audience! ADVERTISE with Us! Submit Your Unique Event to Our Newsletter! SPONSOR A VANGUARD CULTURE PROGRAM DONATE Home / Events Events 12 events found. Events Search and Views Navigation Search Enter Keyword. Search for Events by Keyword. Find Events Event Views Navigation List List Month Day Today Now Now Select date. June 2025 Tue 3 October 28, 2024 - June 9, 2025 Silent Movie Mondays at the Balboa Theatre Relive the enchantment of the 1920s at Silent Movie Mondays at Balboa Theatre! Celebrate its centennial with classic silent films, brought to life by the rich melodies of the historic Wonder Morton theatre organ for a truly magical experience. Tue 3 January 1 @ 8:00 AM - June 30 @ 5:00 PM Becoming Betty Boop Celebrate nearly 100 years of Betty Boop at this nostalgic exhibit in collaboration with Fleischer Studios. Trace her journey from 1930’s flapper icon to global sensation, featuring her animated beginnings, live broadcasts, and the voices that brought her to life. Tue 3 January 30 - June 12 SD Italian Film Festival Monthly Series Celebrate Italian Cinema & Culture Year-Round. Immerse yourself in the San Diego Italian Film Festival’s monthly screenings at venues like the Digital Gym Cinema and the Museum of Photographic Arts. Discover Italian identity, history, and community through film, inspired by the vibrant spirit of Italy’s piazzas. Tue 3 February 1 - July 13 Women in Focus ""Women in Focus,"" a compelling exhibition at The San Diego Museum of Art, celebrates the immense contributions of women in photography, a field they helped shape despite historical gender barriers. The exhibit features works from the mid-nineteenth century to today, showcasing iconic photographers like Margaret Bourke-White, Dorothea Lange, and Imogen Cunningham. Though often relegated to certain genres like portraiture and still life, women photographers pushed boundaries and defied expectations, making lasting impacts across various photographic disciplines. This exhibition, drawn from the museum's permanent collection, highlights the pivotal role women have played in the medium’s history. Tue 3 February 1, 2025 - February 1, 2026 Da Vinci’s First Flight Discover Da Vinci’s First Flight, a groundbreaking exhibition premiering at the San Diego Air & Space Museum in February 2025. Explore the story of Zoroastro of Peretola, the apprentice who may have tested Da Vinci’s legendary flying machines. Tue 3 February 8 - August 31 Stories that Connect Us: Selections from the OMA Collection The Stories that Connect Us: Selections from the OMA Collection Oceanside Museum of Art presents The Stories that Connect Us, a curated selection from its growing collection of 300+ works celebrating Southern California artists. Featuring 35 artists, from portraiture to abstraction, this exhibition explores the museum’s rich history of exhibitions and relationships with artists and collectors. Works by James Hubbell, Ethel Greene, Italo Scanga, Jen Trute, and John Baldessari, among others, highlight OMA’s commitment to preserving the region’s artistic legacy. Tue 3 March 15, 2025 - March 14, 2026 Doctor Who Worlds of Wonder: Where Science Meets Fiction Step into the world of Doctor Who at the Comic-Con Museum’s U.S. premiere of Doctor Who Worlds of Wonder. Explore props, iconic characters, and the science behind the show, starting March 15, 2025, in Balboa Park. Tue 3 April 5 - September 7 Fashioning an Icon: Virgin of Guadalupe Imagery in Textile Design Fashioning an Icon explores the enduring cultural symbolism of the Virgin of Guadalupe through textile design, featuring traditional garments and artistic interpretations from over 70 artists. Tue 3 April 5 - August 3 The Art of Autism: A Different Lens Oceanside Museum of Art and The Art of Autism present a powerful exhibition spotlighting neurodivergent artists, fostering awareness, empathy, and connection through creativity and community engagement. Tue 3 May 10 - October 4 INTIKA: Men in Textiles Explore INTIKA, a powerful textile art exhibition spotlighting male artists from Taquile, Peru to contemporary innovators. Showcasing cultural heritage, gender roles, and political expression through fabric. Tue 3 May 16 - June 6 Acoustic Evenings at the Athenaeum The Acoustic Evenings series at the Athenaeum showcases some of the finest acoustic musicians in San Diego. Multiple acts fill each program, and attentive audiences delight in the intimacy of the unplugged storytelling format. San Diego Music Hall of Fame founder Jefferson Jay organizes and hosts the series. Tue 3 May 23 - June 8 Latin History for Morons Latin History for Morons is a hilarious and insightful exploration inspired by the glaring absence of Latinos in American history textbooks. In this uproarious show, Rick Najera embarks on a […] Previous Events Today Next Events Subscribe to calendar Google Calendar iCalendar Outlook 365 Outlook Live Export .ics file Export Outlook .ics file Connect with us Instagram: @VanguardCulture Email: [email protected] Facebook: @CulturallySavvy VANGUARD CULTURE is an inclusive 501(c)3 nonprofit arts magazine dedicated to advancing San Diego’s creative workforce. We provide award-winning arts journalism, cutting edge events, and professional development that create arts jobs, bring diverse communities together and inspire collaboration among industry professionals from the visual, performing, and culinary arts. Copyright 2012 - 2025 Vanguard Culture Award-winning Design, Hosting and Maintenance by Press Wizards WordPress Services Advertise On Our Site",EVENT,4,https://vanguardculture.com/events-calendar/,6157,941
